YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,VOTES,ELECTORS,VOTERS,VALID VOTES
1984,ANNA NAGAR,VELU AMMAIYAR,N,IND,F,327,196896,123640,121427
1984,ANNA NAGAR,"MANICKAN, A.",N,IND,M,219,196896,123640,121427
1984,ANNA NAGAR,"RAMACHANDARAN, S.",N,IND,M,178,196896,123640,121427
1984,ANNA NAGAR,"KOTHANDAN, N.",N,IND,M,173,196896,123640,121427
1984,ANNA NAGAR,"KOTHANDARAMANN, A.",N,IND,M,163,196896,123640,121427
1984,ANNA NAGAR,MURUKAN(ALIAS) NANJIL MURUKAN,N,IND,M,129,196896,123640,121427
1984,ANNA NAGAR,"JOHNWILSON, M.",N,IND,M,128,196896,123640,121427
1984,ANNA NAGAR,"ASOKAN, S.",N,IND,M,128,196896,123640,121427
1984,THEAGARAYA NAGAR,K. SOURIRAJAN,W,INC,M,49038,160537,101830,99550
1984,THEAGARAYA NAGAR,G. KALIVARADAN,N,JNP,M,40154,160537,101830,99550
1984,THEAGARAYA NAGAR,K. JANA KRISHNA MURTHI,N,BJP,M,6945,160537,101830,99550
1984,THEAGARAYA NAGAR,M. K. SRINIVASAN,N,IND,M,2137,160537,101830,99550
1984,THEAGARAYA NAGAR,PON. GUNASEKARAN,N,IND,M,384,160537,101830,99550
1984,THEAGARAYA NAGAR,HEMA SRINIVASAN,N,IND,F,282,160537,101830,99550
1984,THEAGARAYA NAGAR,THIRUNAGAR RATHANAM,N,IND,M,257,160537,101830,99550
1984,THEAGARAYA NAGAR,V. V. PALANIVEL,N,IND,M,242,160537,101830,99550
1984,THEAGARAYA NAGAR,E. JAGANATHAN,N,IND,M,111,160537,101830,99550
1984,THOUSAND LIGHTS,KRISHNASAMY K. A.,W,ADMK,M,46246,145099,94257,91831
1984,THOUSAND LIGHTS,"STALIN, M. K.",N,DMK,M,43954,145099,94257,91831
1984,THOUSAND LIGHTS,"SEPPAN, A.",N,IND,M,854,145099,94257,91831
1984,THOUSAND LIGHTS,"PARATHASARTHY, N.D.",N,IND,M,199,145099,94257,91831
1984,THOUSAND LIGHTS,"KARUNANIDHI, E.",N,IND,M,198,145099,94257,91831
1984,THOUSAND LIGHTS,SYED YASEEN,N,IND,M,152,145099,94257,91831
1984,THOUSAND LIGHTS,"ALAGARSAMY, A. T. S.",N,IND,M,146,145099,94257,91831
1984,THOUSAND LIGHTS,"MUDDU RANGAN, V.",N,IND,M,82,145099,94257,91831
1984,CHEPAUK,"RAHMANKHAN, A.",W,DMK,M,36234,100943,65965,64403
1984,CHEPAUK,"MARIMUTHU,S.V.",N,ADMK,M,27246,100943,65965,64403
1984,CHEPAUK,"DEENADAYALAN, D.",N,IND,M,258,100943,65965,64403
1984,CHEPAUK,"RAJA, P. S.",N,IND,M,239,100943,65965,64403
1984,CHEPAUK,SHANTILAL KATARIYA U.,N,IND,M,229,100943,65965,64403
1984,CHEPAUK,"RADHAKRISHNA, M.",N,IND,M,128,100943,65965,64403
1984,CHEPAUK,"MOHAMED JAMEEL, A.",N,IND,M,69,100943,65965,64403
1984,TRIPLICANE,ABDUL SAMAD,W,DMK,M,36410,119445,74695,72065
1984,TRIPLICANE,"HAJA SHAREEFF, K. S. G.",N,INC,M,30302,119445,74695,72065
1984,TRIPLICANE,KUMARASAMY ALIAS KAILAL MANNAN,N,IND,M,1871,119445,74695,72065
1984,TRIPLICANE,"SRINIVASAN, P. T.",N,IND,M,1298,119445,74695,72065
1984,TRIPLICANE,"SELVAMANI, B.",N,IND,M,814,119445,74695,72065
1984,TRIPLICANE,"KANNAPPAN, M. C.",N,IND,M,242,119445,74695,72065
1984,TRIPLICANE,"RAMAKRISHNANSATHYALAYA, P.",N,IND,M,195,119445,74695,72065
1984,TRIPLICANE,"JAGANNATHAN, P.",N,IND,M,180,119445,74695,72065
1984,TRIPLICANE,"JAYALAKSHMI, V.",N,IND,F,175,119445,74695,72065
1984,TRIPLICANE,"KALINGAMURTHY, T.",N,IND,M,143,119445,74695,72065
1984,TRIPLICANE,"NATARAJAN, K. N.",N,IND,M,136,119445,74695,72065
1984,TRIPLICANE,"PUGAZHENTHI, E. K.",N,IND,M,125,119445,74695,72065
1984,TRIPLICANE,"DEENAN, I.",N,IND,M,90,119445,74695,72065
1984,TRIPLICANE,"KUMAR, S. N.",N,IND,M,84,119445,74695,72065
1984,MYLAPORE,"VALARMATHI, B.",W,ADMK,F,51870,156793,103417,100374
1984,MYLAPORE,"BHARATHI, R. S.",N,DMK,M,46396,156793,103417,100374
1984,MYLAPORE,"RAJAPPA, S. ALIAS ARUNACHALAM",N,IND,M,960,156793,103417,100374
1984,MYLAPORE,"PANDIYAN, K.",N,IND,M,299,156793,103417,100374
1984,MYLAPORE,KANNUTHAL,N,IND,M,272,156793,103417,100374
1984,MYLAPORE,"KAPALI, T. K.",N,IND,M,253,156793,103417,100374
1984,MYLAPORE,"THANASEKARAN, R.",N,IND,M,123,156793,103417,100374
1984,MYLAPORE,GAJALAKSHMI,N,IND,F,118,156793,103417,100374
1984,MYLAPORE,MAGANAVALLI,N,IND,F,83,156793,103417,100374
1984,SAIDAPET,"SAIDAI DURAISAMY, SA.",W,ADMK,M,52869,166613,110570,107133
1984,SAIDAPET,"PURUSHOTHAMAN, D.",N,DMK,M,52679,166613,110570,107133
1984,SAIDAPET,"RAVIKUMAR, C.",N,IND,M,533,166613,110570,107133
1984,SAIDAPET,"MOHANADASS, T.",N,IND,M,532,166613,110570,107133
1984,SAIDAPET,"MADHAVAN, B.",N,IND,M,520,166613,110570,107133
1984,GUMMIDIPUNDI,R. S. MUNIRATHINAM,W,ADMK,M,55221,134311,105425,99384
1984,GUMMIDIPUNDI,K. VEZHAVENDAN,N,DMK,M,43174,134311,105425,99384
1984,GUMMIDIPUNDI,K. PALANI,N,IND,M,989,134311,105425,99384
1984,PONNERI,K. P. K. SEKAR ALIAS K. P. KULASEKARAN,W,ADMK,M,61559,143104,109341,104244
1984,PONNERI,K. SUNDARAM,N,DMK,M,41655,143104,109341,104244
1984,PONNERI,K. N. ARUMUGAM,N,IND,M,520,143104,109341,104244
1984,PONNERI,RATHINAM,N,IND,M,510,143104,109341,104244
1984,THIRUVOTTIYUR,G. K. J. BAARATHI,W,INC,M,65194,167640,121889,120141
1984,THIRUVOTTIYUR,T. K. PALANISWAMY,N,DMK,M,53684,167640,121889,120141
1984,THIRUVOTTIYUR,S. S. MANI,N,IND,M,379,167640,121889,120141
1984,THIRUVOTTIYUR,A. BAKTHAVATASALAM,N,IND,M,279,167640,121889,120141
1984,THIRUVOTTIYUR,G. MUTHIAN,N,ICJ,M,237,167640,121889,120141
1984,THIRUVOTTIYUR,T. DEVASAGAYAN,N,IND,M,210,167640,121889,120141
1984,THIRUVOTTIYUR,P. JOHN,N,IND,M,158,167640,121889,120141
1984,VILLIVAKKAM,"CHINTAN, V. P.",W,CPM,M,81595,257909,172650,169247
1984,VILLIVAKKAM,"PRABAKARAN, J. C. D.",N,ADMK,M,80549,257909,172650,169247
1984,VILLIVAKKAM,"MOHAN, M.",N,IND,M,4295,257909,172650,169247
1984,VILLIVAKKAM,"MICHAEL MANI, C.",N,IND,M,682,257909,172650,169247
1984,VILLIVAKKAM,"VISWANATHAN, T.",N,IND,M,644,257909,172650,169247
1984,VILLIVAKKAM,"SATHEESWARAN, E. G.",N,ICJ,M,457,257909,172650,169247
1984,VILLIVAKKAM,"PITCHAIMUTHU, M.",N,IND,M,221,257909,172650,169247
1984,VILLIVAKKAM,"SAMAYAMUTHU, C.",N,IND,M,171,257909,172650,169247
1984,VILLIVAKKAM,"DORAISAMY, V.",N,IND,M,148,257909,172650,169247
1984,VILLIVAKKAM,ALWAR,N,IND,M,146,257909,172650,169247
1984,VILLIVAKKAM,ANTHONY,N,IND,M,117,257909,172650,169247
1984,VILLIVAKKAM,GEORGE KOMAKAN,N,IND,M,115,257909,172650,169247
1984,VILLIVAKKAM,SEETHARAMAN,N,IND,M,107,257909,172650,169247
1984,ALANDUR,"ABRAGHAM, M.",W,DMK,M,61300,192759,128927,124756
1984,ALANDUR,"MOHANARANGAM, R.",N,ADMK,M,60394,192759,128927,124756
1984,ALANDUR,"KESAVAN, C. K.",N,BJP,M,1618,192759,128927,124756
1984,ALANDUR,"KOSAVAN, V.",N,IND,M,772,192759,128927,124756
1984,ALANDUR,"MURALIDHARAN, V.",N,IND,M,312,192759,128927,124756
1984,ALANDUR,"BALASUBRAMANIAM, P.",N,IND,M,239,192759,128927,124756
1984,ALANDUR,CHANDRAMOHANERA,N,IND,M,121,192759,128927,124756
1984,TAMBARAM,ELLA RAJAMANICKAM,W,ADMK,M,75155,222649,151401,145238
1984,TAMBARAM,M. A. VAIDIALINGAM,N,DMK,M,68009,222649,151401,145238
1984,TAMBARAM,R. VICTOR,N,IND,M,430,222649,151401,145238
1984,TAMBARAM,ERA NARASHIMMAN,N,IND,M,382,222649,151401,145238
1984,TAMBARAM,S. VASUDEVAN,N,IND,M,329,222649,151401,145238
1984,TAMBARAM,N. KESAVAMOORTHY,N,IND,M,291,222649,151401,145238
1984,TAMBARAM,A. K. MANI,N,IND,M,255,222649,151401,145238
1984,TAMBARAM,P. KADIRVELU,N,IND,M,206,222649,151401,145238
1984,TAMBARAM,B. BOOPATHY NAICKER,N,IND,M,181,222649,151401,145238
1984,TIRUPPORUR,THAMIZHMANI,W,ADMK,M,38075,113888,85509,80533
1984,TIRUPPORUR,"CHOKKALINGAM, G.",N,DMK,M,31641,113888,85509,80533
1984,TIRUPPORUR,"GOVINDARASAN, M.",N,IND,M,9959,113888,85509,80533
1984,TIRUPPORUR,"RAJAMANI, D.",N,BJP,M,513,113888,85509,80533
1984,TIRUPPORUR,KUPPAN,N,IND,M,345,113888,85509,80533
1984,CHENGALPATTU,"JEGADESAN, ANNOR, G.",W,ADMK,M,45423,120202,92799,90587
1984,CHENGALPATTU,"RUDRAKOTTI, V.",N,DMK,M,44203,120202,92799,90587
1984,CHENGALPATTU,"SAGADEVAN, B.",N,IND,M,373,120202,92799,90587
1984,CHENGALPATTU,"PARAMANANDAM, N. S.",N,IND,M,321,120202,92799,90587
1984,CHENGALPATTU,"ABDUL HAMEED, M. G.",N,IND,M,267,120202,92799,90587
1984,MADURANTHAKAM,"ARUMUGAM, G.",W,DMK,M,40105,120021,91796,86784
1984,MADURANTHAKAM,SACHUTHANANDAM,N,INC,M,37745,120021,91796,86784
1984,MADURANTHAKAM,"KESAVAN, K.",N,IND,M,538,120021,91796,86784
1984,MADURANTHAKAM,"ANGAMMAL, C.",N,IND,F,458,120021,91796,86784
1984,MADURANTHAKAM,"SHANMUGAM, A.",N,ICJ,M,398,120021,91796,86784
1984,MADURANTHAKAM,"GANESAN, P.",N,IND,M,329,120021,91796,86784
1984,MADURANTHAKAM,"UTHANDI, S.",N,IND,M,314,120021,91796,86784
1984,MADURANTHAKAM,"SUBBARAYAN, C. K.",N,IND,M,310,120021,91796,86784
1984,MADURANTHAKAM,"ULAGANATHAN, M. P.",N,IND,M,277,120021,91796,86784
1984,MADURANTHAKAM,"PONNUSWAMY, K",N,IND,M,261,120021,91796,86784
1984,MADURANTHAKAM,"ARUMUGAM, M.",N,IND,M,245,120021,91796,86784
1984,MADURANTHAKAM,"DHANAPAL, V. M.",N,IND,M,232,120021,91796,86784
1984,MADURANTHAKAM,"KAMALAKANNAN, C. M.",N,IND,M,219,120021,91796,86784
1984,MADURANTHAKAM,"SHANMUGAM, C.",N,IND,M,190,120021,91796,86784
1984,MADURANTHAKAM,"DAYALAN, D.",N,IND,M,187,120021,91796,86784
1984,MADURANTHAKAM,"PERUMA, L. A.",N,IND,M,174,120021,91796,86784
1984,MADURANTHAKAM,MOHIDEENABDUL KHADER S.,N,IND,M,169,120021,91796,86784
1984,MADURANTHAKAM,"DEVADOSS, J.",N,IND,M,161,120021,91796,86784
1984,MADURANTHAKAM,GANESHANP.,N,IND,M,151,120021,91796,86784
1984,MADURANTHAKAM,"DHAKSHANAMOORTHY, V.",N,IND,M,149,120021,91796,86784
1984,MADURANTHAKAM,"NATARASAN, P.",N,IND,M,148,120021,91796,86784
1984,MADURANTHAKAM,"MURUGESAN, A.",N,IND,M,143,120021,91796,86784
1984,MADURANTHAKAM,"ANDAVAN, P.",N,IND,M,136,120021,91796,86784
1984,MADURANTHAKAM,"GENGAN, V.",N,IND,M,136,120021,91796,86784
1984,MADURANTHAKAM,"CHINNAPPAN, M.",N,IND,M,131,120021,91796,86784
1984,MADURANTHAKAM,"THULUKKANAM, M.",N,IND,M,124,120021,91796,86784
1984,MADURANTHAKAM,"ARUMUGAM, C.",N,IND,M,118,120021,91796,86784
1984,MADURANTHAKAM,"GOVINDAN, R.",N,IND,M,112,120021,91796,86784
1984,MADURANTHAKAM,"MADHAVAN, K.",N,IND,M,109,120021,91796,86784
1984,MADURANTHAKAM,"ELANGOVAN, S.",N,IND,M,107,120021,91796,86784
1984,MADURANTHAKAM,"MUNNUSAMY, M. K.",N,IND,M,105,120021,91796,86784
1984,MADURANTHAKAM,"MUNUSAMY, A.",N,IND,M,91,120021,91796,86784
1984,MADURANTHAKAM,"CHIDAMBARAM, N. K.",N,IND,M,86,120021,91796,86784
1984,MADURANTHAKAM,"ANNAMALAI, S.",N,IND,M,85,120021,91796,86784
1984,MADURANTHAKAM,"PERUMAL, A.",N,IND,M,84,120021,91796,86784
1984,MADURANTHAKAM,"KRISHNAN, U.",N,IND,M,83,120021,91796,86784
1984,MADURANTHAKAM,"DHANDAPANI, D.",N,IND,M,77,120021,91796,86784
1984,MADURANTHAKAM,"ANBARASU, S.",N,IND,M,76,120021,91796,86784
1984,MADURANTHAKAM,"NATARAJAN, S.",N,IND,M,75,120021,91796,86784
1984,MADURANTHAKAM,"GOVINDASAMY, K.",N,IND,M,74,120021,91796,86784
1984,MADURANTHAKAM,"DHAKSHINAMURTHY, C.",N,IND,M,74,120021,91796,86784
1984,MADURANTHAKAM,KASI NATARAJAN,N,IND,M,72,120021,91796,86784
1984,MADURANTHAKAM,"ASOK KUMAR, S. D.",N,IND,M,71,120021,91796,86784
1984,MADURANTHAKAM,"MARI, K.",N,IND,M,71,120021,91796,86784
1984,MADURANTHAKAM,"KIRUBANITHI, E.",N,IND,M,68,120021,91796,86784
1984,MADURANTHAKAM,"EKAMBARAM, C.",N,IND,M,67,120021,91796,86784
1984,MADURANTHAKAM,"RAMU, E.",N,IND,M,67,120021,91796,86784
1984,MADURANTHAKAM,"JAYARAMAN, M.",N,IND,M,66,120021,91796,86784
1984,MADURANTHAKAM,"ANDI, K.",N,IND,M,65,120021,91796,86784
1984,MADURANTHAKAM,"RAJAGOPAL, T.",N,IND,M,60,120021,91796,86784
1984,MADURANTHAKAM,"GUNASEKARAN, P.",N,IND,M,57,120021,91796,86784
1984,MADURANTHAKAM,"VEERASAMY, G.",N,IND,M,57,120021,91796,86784
1984,MADURANTHAKAM,"ARIKESAN, E.",N,IND,M,56,120021,91796,86784
1984,MADURANTHAKAM,"MARI, V.",N,IND,M,55,120021,91796,86784
1984,MADURANTHAKAM,"ANGAPPAN, P.",N,IND,M,55,120021,91796,86784
1984,MADURANTHAKAM,"KASIMUTHU, N.",N,IND,M,54,120021,91796,86784
1984,MADURANTHAKAM,"DHAKSHANAMURTHY,D.",N,IND,M,51,120021,91796,86784
1984,MADURANTHAKAM,"VEERAPPA GOUNDER, V. T. R.",N,IND,M,50,120021,91796,86784
1984,MADURANTHAKAM,"EKAMBARAM, P.",N,IND,M,47,120021,91796,86784
1984,MADURANTHAKAM,"PERUMAL, V.",N,IND,M,47,120021,91796,86784
1984,MADURANTHAKAM,"VIJAIKUMAR, A.",N,IND,M,47,120021,91796,86784
1984,MADURANTHAKAM,"MURUGESAN, I.",N,IND,M,43,120021,91796,86784
1984,MADURANTHAKAM,"VIJAYA KUMAR, M. V.",N,IND,M,42,120021,91796,86784
1984,MADURANTHAKAM,"NATARAJAN, A.",N,IND,M,42,120021,91796,86784
1984,MADURANTHAKAM,"CHELLAPPAM, K.",N,IND,M,39,120021,91796,86784
1984,MADURANTHAKAM,"RAJAMANI, G.",N,IND,M,39,120021,91796,86784
1984,MADURANTHAKAM,"KUMAR, K.",N,IND,M,37,120021,91796,86784
1984,MADURANTHAKAM,"SRIDHARAN, V.",N,IND,M,36,120021,91796,86784
1984,MADURANTHAKAM,"LAKSHAMANAN, M.",N,IND,M,34,120021,91796,86784
1984,MADURANTHAKAM,"VENU, N.",N,IND,M,33,120021,91796,86784
1984,MADURANTHAKAM,"SUBRAMANI, J.",N,IND,M,33,120021,91796,86784
1984,MADURANTHAKAM,"MADURAI MUTHU, T.",N,IND,M,32,120021,91796,86784
1984,MADURANTHAKAM,"MANI, C.",N,IND,M,32,120021,91796,86784
1984,MADURANTHAKAM,"VENKATESAN, N.",N,IND,M,29,120021,91796,86784
1984,MADURANTHAKAM,"ELUMALAI, A.",N,IND,M,27,120021,91796,86784
1984,MADURANTHAKAM,"MANIVANNAN, A.",N,IND,M,27,120021,91796,86784
1984,MADURANTHAKAM,"JAMES, S.",N,IND,M,26,120021,91796,86784
1984,MADURANTHAKAM,"CHELLAMUTHU, G.",N,IND,M,25,120021,91796,86784
1984,MADURANTHAKAM,"APPASAMY, A.",N,IND,M,25,120021,91796,86784
1984,MADURANTHAKAM,"PARTHASARATHY, T.",N,IND,M,25,120021,91796,86784
1984,MADURANTHAKAM,"KUPPAN, P.",N,IND,M,25,120021,91796,86784
1984,MADURANTHAKAM,"KULASEKARAN, R.",N,IND,M,24,120021,91796,86784
1984,MADURANTHAKAM,"MUNUSAMY, E.",N,IND,M,20,120021,91796,86784
1984,MADURANTHAKAM,"KUPPUSAMY, T.",N,IND,M,19,120021,91796,86784
1984,MADURANTHAKAM,"RAGHAVAN, D.",N,IND,M,19,120021,91796,86784
1984,MADURANTHAKAM,"VELAYUDHAM, P.",N,IND,M,18,120021,91796,86784
1984,MADURANTHAKAM,"THAMBIRAN, K. V.",N,IND,M,18,120021,91796,86784
1984,MADURANTHAKAM,"BALARAMAN, G.",N,IND,M,18,120021,91796,86784
1984,MADURANTHAKAM,"RAJI GOUNDER, P.",N,IND,M,16,120021,91796,86784
1984,MADURANTHAKAM,"ESUMUTHU, R.",N,IND,M,12,120021,91796,86784
1984,ACHARAPAKKAM,K. ETHIRAJAN,W,ADMK,M,43323,109675,82494,79266
1984,ACHARAPAKKAM,E. RAMAKRISHNAN,N,DMK,M,34744,109675,82494,79266
1984,ACHARAPAKKAM,S. SUKUMARAN,N,IND,M,1199,109675,82494,79266
1984,UTHIRAMERUR,"NARASIMMA PALLAVAN, K.",W,ADMK,M,57797,134151,104383,101024
1984,UTHIRAMERUR,"PONMOZHI, C. V. M. A.",N,DMK,M,40007,134151,104383,101024
1984,UTHIRAMERUR,"DEVARAJ, A. V.",N,IND,M,2784,134151,104383,101024
1984,UTHIRAMERUR,"SANKARAN, V.",N,IND,M,436,134151,104383,101024
1984,KANCHEEPURAM,"BALAJI, K.",W,ADMK,M,60363,139497,111866,109137
1984,KANCHEEPURAM,"PALANI RAJA KUMAR, C. M.",N,DMK,M,47362,139497,111866,109137
1984,KANCHEEPURAM,"SUGADEV, J.",N,IND,M,489,139497,111866,109137
1984,KANCHEEPURAM,"GOVINDARAJ, M.",N,IND,M,420,139497,111866,109137
1984,KANCHEEPURAM,"ARUMUGAM, K.",N,IND,M,265,139497,111866,109137
1984,KANCHEEPURAM,"VAIDYANATHA GURUKKAL, S.",N,IND,M,238,139497,111866,109137
1984,SRIPERUMBUDUR,"YASHODA, D.",W,INC,F,46421,120459,90419,86059
1984,SRIPERUMBUDUR,"PANCHATCHARAM, K. M.",N,DMK,M,34601,120459,90419,86059
1984,SRIPERUMBUDUR,"LAKSHMANAN, T. S.",N,IND,M,3403,120459,90419,86059
1984,SRIPERUMBUDUR,"GOPAL, T. C.",N,IND,M,595,120459,90419,86059
1984,SRIPERUMBUDUR,"SAMBANDAN, K.",N,IND,M,471,120459,90419,86059
1984,SRIPERUMBUDUR,"VARADARAKAN, T.",N,IND,M,377,120459,90419,86059
1984,SRIPERUMBUDUR,VENKATESANA.R.,N,ICJ,M,191,120459,90419,86059
1984,POONAMALLEE,G. ANANTHAKRISHNA,W,INC,M,55129,151761,101638,98506
1984,POONAMALLEE,D. RAJARATHINAM,N,DMK,M,40562,151761,101638,98506
1984,POONAMALLEE,"SUBRAMANI, S.",N,IND,M,1150,151761,101638,98506
1984,POONAMALLEE,"DILLI, M.",N,IND,M,589,151761,101638,98506
1984,POONAMALLEE,"SAMUEL PATRICK, A.",N,IND,M,502,151761,101638,98506
1984,POONAMALLEE,"DAMODARAN, S.",N,IND,M,378,151761,101638,98506
1984,POONAMALLEE,"VENKATARAMAN, C.",N,IND,M,196,151761,101638,98506
1984,TIRUVALLUR,S. PATTABIRAMAN,W,ADMK,M,44461,119300,91815,85956
1984,TIRUVALLUR,S. R. MUNIRATHINAM,N,DMK,M,39908,119300,91815,85956
1984,TIRUVALLUR,M. LOGANATHAN,N,BJP,M,1142,119300,91815,85956
1984,TIRUVALLUR,D. SAGARIYA,N,IND,M,445,119300,91815,85956
1984,TIRUTTANI,"SHANMUGAM, R.",W,ADMK,M,41669,118704,89074,82548
1984,TIRUTTANI,"CHIRANJEEVULU NAIDU, C.",N,JNP,M,37740,118704,89074,82548
1984,TIRUTTANI,"ARJUNAN, K. S.",N,IND,M,2507,118704,89074,82548
1984,TIRUTTANI,"CHOCKALINGAM, M.",N,IND,M,632,118704,89074,82548
1984,PALLIPET,"NARASIMHAN, P. N.",W,ADMK,M,34935,120983,92660,87429
1984,PALLIPET,"BAKAMBARAM, A.",N,IND,M,28724,120983,92660,87429
1984,PALLIPET,"CHINNIKRISHNIAH, P.",N,IND,M,23770,120983,92660,87429
1984,ARKONAM,V. K. RAJU,W,DMK,M,52657,134680,105130,100802
1984,ARKONAM,M. VIJAYASARATHI,N,ADMK,M,46344,134680,105130,100802
1984,ARKONAM,G. B. GOVINDAN,N,IND,M,770,134680,105130,100802
1984,ARKONAM,M. VARADARAJAN,N,IND,M,685,134680,105130,100802
1984,ARKONAM,AGIL THIRUMA ARASI,N,IND,F,346,134680,105130,100802
1984,SHOLINGHUR,N. SHUNMUGAM,W,ADMK,M,47967,124595,97965,93351
1984,SHOLINGHUR,K. MOORTHI,N,DMK,M,43918,124595,97965,93351
1984,SHOLINGHUR,A. KANTHAPPAN,N,IND,M,952,124595,97965,93351
1984,SHOLINGHUR,A. M. PERIYASAMY,N,IND,M,514,124595,97965,93351
1984,RANIPET,ABDUL JABBAR V. M.,W,DMK,M,33337,138811,105925,100844
