YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,VOTES,ELECTORS,VOTERS,VALID VOTES
2006,PURASAWALKAM,". SENTHIL VADIVELAN, S.P.",N,IND,M,139,294352,191680,191680
2006,PURASAWALKAM,". BASKAR, B.",N,IND,M,137,294352,191680,191680
2006,PURASAWALKAM,". SATHISH KUMAR, V.",N,IND,M,128,294352,191680,191680
2006,PURASAWALKAM,. GIRIJA,N,TNJC,F,121,294352,191680,191680
2006,PURASAWALKAM,". AYYAVOO, V.",N,IND,M,101,294352,191680,191680
2006,PURASAWALKAM,". SUGUMAR, P.",N,IND,M,77,294352,191680,191680
2006,PURASAWALKAM,". KUMARAN, K.",N,IND,M,72,294352,191680,191680
2006,PURASAWALKAM,". GOPI, K.",N,IND,M,72,294352,191680,191680
2006,EGMORE,. PARITHI ELLAMVAZHUTHI,W,DMK,M,38455,122297,79326,79326
2006,EGMORE,". SATHYA, C.E.",N,MDMK,M,31975,122297,79326,79326
2006,EGMORE,". ETHIRAJ, V.",N,DMDK,M,6031,122297,79326,79326
2006,EGMORE,. SRIRANGAN ALIAS SRIRANGAN PRAKASH,N,BJP,M,1559,122297,79326,79326
2006,EGMORE,". ARUNKUMAR, S.",N,BSP,M,376,122297,79326,79326
2006,EGMORE,". VALLUVAN, A.",N,IND,M,208,122297,79326,79326
2006,EGMORE,. ELAMBARETHY,N,IND,M,167,122297,79326,79326
2006,EGMORE,". SIVAKUMAR, V.",N,IND,M,136,122297,79326,79326
2006,EGMORE,". GANGADURAI, S.P.",N,IND,M,114,122297,79326,79326
2006,EGMORE,". SELVARAJ, P.",N,LJP,M,102,122297,79326,79326
2006,EGMORE,". CHANDRAN, M.",N,IND,M,81,122297,79326,79326
2006,EGMORE,". SASIKUMAR, M.",N,IND,M,63,122297,79326,79326
2006,EGMORE,". GOPAL, K.",N,IND,M,59,122297,79326,79326
2006,ANNA NAGAR,. ARCOT VEERASAMY,W,DMK,M,100099,352829,217235,216659
2006,ANNA NAGAR,. VIJAYA THAYANBAN,N,MDMK,F,87709,352829,217235,216659
2006,ANNA NAGAR,". RAJAMANY, K.",N,LKPT,M,11665,352829,217235,216659
2006,ANNA NAGAR,". HANDE, H.V.",N,BJP,M,7897,352829,217235,216659
2006,ANNA NAGAR,". SENTHAMARAI KANNAN, K.",N,DMDK,M,6594,352829,217235,216659
2006,ANNA NAGAR,". LOGANATHAN, V.",N,IND,M,683,352829,217235,216659
2006,ANNA NAGAR,". BALAKRISHNAN, B.",N,IND,M,443,352829,217235,216659
2006,ANNA NAGAR,". NAGU, A.",N,IND,M,422,352829,217235,216659
2006,ANNA NAGAR,". PREMA, V.",N,IND,F,323,352829,217235,216659
2006,ANNA NAGAR,". HARI, T.",N,IND,M,312,352829,217235,216659
2006,ANNA NAGAR,". SIVARAMAN, S.",N,IND,M,166,352829,217235,216659
2006,ANNA NAGAR,". SUGUMARAN, M.",N,IND,M,163,352829,217235,216659
2006,ANNA NAGAR,". NANMARAN, V.",N,IND,M,103,352829,217235,216659
2006,ANNA NAGAR,". SENTHIL MURUGAN, S.",N,DMK,M,80,352829,217235,216659
2006,THEAGARAYA NAGAR,". KALAIRAJAN, V.P.",W,ADMK,M,74131,242771,152680,152632
2006,THEAGARAYA NAGAR,". ANBAZHAGAN, J.",N,DMK,M,57654,242771,152680,152632
2006,THEAGARAYA NAGAR,". PANDIAN, T.",N,DMDK,M,8824,242771,152680,152632
2006,THEAGARAYA NAGAR,". ARVIND, S",N,LKPT,M,6323,242771,152680,152632
2006,THEAGARAYA NAGAR,. MUKTHA V. SRINIVASAN,N,BJP,M,4235,242771,152680,152632
2006,THEAGARAYA NAGAR,". VISWANATHAN, T.",N,IND,M,402,242771,152680,152632
2006,THEAGARAYA NAGAR,". RAJENDRA PRASAD, S.",N,BSP,M,200,242771,152680,152632
2006,THEAGARAYA NAGAR,". RAJAN, R.",N,IND,M,181,242771,152680,152632
2006,THEAGARAYA NAGAR,". ANBAZHAGAN, J.",N,IND,M,161,242771,152680,152632
2006,THEAGARAYA NAGAR,". DEVENDRAN, M.",N,SP,M,159,242771,152680,152632
2006,THEAGARAYA NAGAR,". HASAN FAIZAL, L.S.M.",N,IND,M,76,242771,152680,152632
2006,THEAGARAYA NAGAR,". NATARAJAN, V.",N,IND,M,70,242771,152680,152632
2006,THEAGARAYA NAGAR,". APPU VIMAL, J.",N,IND,M,63,242771,152680,152632
2006,THEAGARAYA NAGAR,". MAHALINGAM, J.S.",N,IND,M,59,242771,152680,152632
2006,THEAGARAYA NAGAR,". PANDURANGAN, D.V.",N,IND,M,53,242771,152680,152632
2006,THEAGARAYA NAGAR,". DHANDAPANI, V.M.",N,IND,M,41,242771,152680,152632
2006,THOUSAND LIGHTS,". STALIN, M.K.",W,DMK,M,49817,169506,108295,108291
2006,THOUSAND LIGHTS,. ADHIRAJARAM,N,ADMK,M,47349,169506,108295,108291
2006,THOUSAND LIGHTS,". THALAPATHY, M.",N,DMDK,M,5545,169506,108295,108291
2006,THOUSAND LIGHTS,". SHRI ISHRAYEL MAHESWAR, A",N,LKPT,M,2459,169506,108295,108291
2006,THOUSAND LIGHTS,". SHIVALINGAM, M.",N,BJP,M,1305,169506,108295,108291
2006,THOUSAND LIGHTS,". PARBAN, D.",N,IND,M,388,169506,108295,108291
2006,THOUSAND LIGHTS,". SURESH, D.",N,IND,M,233,169506,108295,108291
2006,THOUSAND LIGHTS,. PARTHASARATHY,N,IND,M,228,169506,108295,108291
2006,THOUSAND LIGHTS,". MAHALINGAM, S.",N,IND,M,183,169506,108295,108291
2006,THOUSAND LIGHTS,". JAYAKUMAR, T.",N,IND,M,100,169506,108295,108291
2006,THOUSAND LIGHTS,". NEELAN, G.",N,IND,M,90,169506,108295,108291
2006,THOUSAND LIGHTS,". DEVARAJAN, G.",N,IND,M,67,169506,108295,108291
2006,THOUSAND LIGHTS,". KRISHNARAJA, G.",N,IND,M,63,169506,108295,108291
2006,THOUSAND LIGHTS,". BHAGAVATHI, M.",N,IND,M,62,169506,108295,108291
2006,THOUSAND LIGHTS,". SELVARAJ, K.",N,IND,M,51,169506,108295,108291
2006,THOUSAND LIGHTS,". PRABU, T.",N,IND,M,48,169506,108295,108291
2006,THOUSAND LIGHTS,". MANI, D.",N,IND,M,45,169506,108295,108291
2006,THOUSAND LIGHTS,. MD. HASHIM,N,IND,M,40,169506,108295,108291
2006,THOUSAND LIGHTS,". RAJKAMAL, V.",N,IND,M,37,169506,108295,108291
2006,THOUSAND LIGHTS,". CHANDRASEKARAN, P.",N,IND,M,34,169506,108295,108291
2006,THOUSAND LIGHTS,". GOVINDARAJAN, A.",N,IND,M,32,169506,108295,108291
2006,THOUSAND LIGHTS,". GUNASEKARAN, R.",N,IND,M,25,169506,108295,108291
2006,THOUSAND LIGHTS,". THIRUMARAN, C.",N,IND,M,24,169506,108295,108291
2006,THOUSAND LIGHTS,". RAJKUMAR, S.",N,IND,M,23,169506,108295,108291
2006,THOUSAND LIGHTS,". MADHAVAN, R.",N,IND,M,22,169506,108295,108291
2006,THOUSAND LIGHTS,". MURTHY, P.",N,IND,M,21,169506,108295,108291
2006,CHEPAUK,". KARUNANIDHI, M.",W,DMK,M,34188,105252,67082,67082
2006,CHEPAUK,. DAWOON MIAKHAN,N,IND,M,25662,105252,67082,67082
2006,CHEPAUK,". NARAYANASAMY, B.",N,DMDK,M,3681,105252,67082,67082
2006,CHEPAUK,". SIVANESAN, R.N.",N,BJP,M,1124,105252,67082,67082
2006,CHEPAUK,. ELANTHIRUMARAN,N,LKPT,M,669,105252,67082,67082
2006,CHEPAUK,". MOHAMED MEERA, A.",N,IND,M,349,105252,67082,67082
2006,CHEPAUK,. MIA KHAN,N,IND,M,272,105252,67082,67082
2006,CHEPAUK,". SUBRAMANI, N.",N,IND,M,238,105252,67082,67082
2006,CHEPAUK,". KARUNANIDHI, M.",N,IND,M,223,105252,67082,67082
2006,CHEPAUK,. DALIT KUDIMAHAN T.D.K.,N,BSP,M,105,105252,67082,67082
2006,CHEPAUK,. SAI GANESH,N,IND,M,102,105252,67082,67082
2006,CHEPAUK,". PADMARAJAN, DR. K.",N,IND,M,91,105252,67082,67082
2006,CHEPAUK,". JAFFAR ALI, A",N,IND,M,88,105252,67082,67082
2006,CHEPAUK,". BALAJI VENKATESWARAN,",N,IND,M,69,105252,67082,67082
2006,CHEPAUK,". BALAJI, B.",N,RLD,M,51,105252,67082,67082
2006,CHEPAUK,. RAGHURAMAN,N,IND,M,44,105252,67082,67082
2006,CHEPAUK,". AMEEDIUS, G.",N,IND,M,35,105252,67082,67082
2006,CHEPAUK,". SATHYAVELU, M.",N,IND,M,34,105252,67082,67082
2006,CHEPAUK,". VENUGOPAL, D.V.",N,IND,M,30,105252,67082,67082
2006,CHEPAUK,". SUBBIAH, J.",N,IND,M,27,105252,67082,67082
2006,TRIPLICANE,. BADER SAYEED,W,ADMK,F,40404,132523,85505,85504
2006,TRIPLICANE,". NAGANATHAN, M.",N,DMK,M,37628,132523,85505,85504
2006,TRIPLICANE,". SHIVAKUMAR, K.",N,DMDK,M,4834,132523,85505,85504
2006,TRIPLICANE,". SATHISH KUMAR, S.",N,BJP,M,1631,132523,85505,85504
2006,TRIPLICANE,". VIVEKANANDAN, R.",N,IND,M,319,132523,85505,85504
2006,TRIPLICANE,". SARAVANAN, K.",N,BSP,M,181,132523,85505,85504
2006,TRIPLICANE,". SRINIVASAN, R.",N,IND,M,144,132523,85505,85504
2006,TRIPLICANE,". SASIKUMAR, S.",N,IND,M,134,132523,85505,85504
2006,TRIPLICANE,". SANTHANAM, M.",N,IND,M,123,132523,85505,85504
2006,TRIPLICANE,". SHANMUGAM, P.",N,IND,M,106,132523,85505,85504
2006,MYLAPORE,". SHEKHER, S.VE.",W,ADMK,M,62794,235246,147345,147345
2006,MYLAPORE,". NAPOLEON, D.",N,DMK,M,61127,235246,147345,147345
2006,MYLAPORE,. SANTHANAGOPALAN,N,LKPT,M,9436,235246,147345,147345
2006,MYLAPORE,". RAJAN, V.N.",N,DMDK,M,7441,235246,147345,147345
2006,MYLAPORE,". CHANDRALEKHA, V.S.",N,JP,F,2898,235246,147345,147345
2006,MYLAPORE,". NARAYANAN, 'AMERICAI' V.",N,IND,M,1961,235246,147345,147345
2006,MYLAPORE,". VEERARAGHAVAN,P.",N,IND,M,671,235246,147345,147345
2006,MYLAPORE,". PREMKUMAR, P.",N,IND,M,192,235246,147345,147345
2006,MYLAPORE,". ARUL, E.",N,IND,M,150,235246,147345,147345
2006,MYLAPORE,". SEKAR, C.",N,IND,M,147,235246,147345,147345
2006,MYLAPORE,". PARTHIBAN, J.",N,IND,M,132,235246,147345,147345
2006,MYLAPORE,". MOHANRAJ, J.",N,JJ,M,112,235246,147345,147345
2006,MYLAPORE,. DOMINIC,N,IND,M,87,235246,147345,147345
2006,MYLAPORE,". CHANDRASEKAR,N.",N,IND,M,72,235246,147345,147345
2006,MYLAPORE,". GOKULNATHAN, B.",N,IND,M,64,235246,147345,147345
2006,MYLAPORE,". DASAPRAKASH, T.S.",N,RLD,M,61,235246,147345,147345
2006,SAIDAPET,". SENTHAMIZHAN, G.",W,ADMK,M,75973,248483,164396,164295
2006,SAIDAPET,". BASKARAN, C.R.",N,PMK,M,70068,248483,164396,164295
2006,SAIDAPET,". VENUGOPAL, R.",N,DMDK,M,11675,248483,164396,164295
2006,SAIDAPET,". RANGANATHAN, K.",N,BJP,M,1692,248483,164396,164295
2006,SAIDAPET,". RAVI, P.S.",N,IND,M,780,248483,164396,164295
2006,SAIDAPET,". NATARAJAN, G.",N,IND,M,705,248483,164396,164295
2006,SAIDAPET,". KANDASAMY, P.",N,IND,M,564,248483,164396,164295
2006,SAIDAPET,". MOHAN, M.",N,IND,M,469,248483,164396,164295
2006,SAIDAPET,". RAMU, A.",N,IND,M,425,248483,164396,164295
2006,SAIDAPET,". VISWANATHAN, E.",N,AIFB,M,368,248483,164396,164295
2006,SAIDAPET,". SRIRAM, S.",N,UCPI,M,266,248483,164396,164295
2006,SAIDAPET,. SURESHBABU,N,IND,M,246,248483,164396,164295
2006,SAIDAPET,". MUNIAPPAN, M.",N,IND,M,222,248483,164396,164295
2006,SAIDAPET,". JAISHANKAR, M.",N,IND,M,195,248483,164396,164295
2006,SAIDAPET,". TAMIL SELVAN, M.",N,IND,M,148,248483,164396,164295
2006,SAIDAPET,". PRAGALATHAN, M.",N,IND,M,93,248483,164396,164295
2006,SAIDAPET,". ANANTHAKUMAR, G.",N,IND,M,92,248483,164396,164295
2006,SAIDAPET,". VIJAYAKUMAR, S.",N,IND,M,87,248483,164396,164295
2006,SAIDAPET,". THIRUVENGADAM, U.",N,IND,M,80,248483,164396,164295
2006,SAIDAPET,. RAJASEKAR,N,IND,M,78,248483,164396,164295
2006,SAIDAPET,". ANAND, S.",N,IND,M,69,248483,164396,164295
2006,GUMMIDIPUNDI,. VIJAYAKUMAR.K.S,W,ADMK,M,63147,195425,156263,156263
2006,GUMMIDIPUNDI,. DURAI.JEYAVELU,N,PMK,M,62918,195425,156263,156263
2006,GUMMIDIPUNDI,. SEKAR C.H,N,DMDK,M,21738,195425,156263,156263
2006,GUMMIDIPUNDI,. SEKAR.R,N,IND,M,2147,195425,156263,156263
2006,GUMMIDIPUNDI,. SEKAR.K,N,SP,M,1096,195425,156263,156263
2006,GUMMIDIPUNDI,. MURUGESAN.T,N,IND,M,779,195425,156263,156263
2006,GUMMIDIPUNDI,. VENKATESAN.P,N,IND,M,762,195425,156263,156263
2006,GUMMIDIPUNDI,. NARASAIAH.L,N,BJP,M,662,195425,156263,156263
2006,GUMMIDIPUNDI,. MOHAMADYUSUF .A,N,NCP,M,635,195425,156263,156263
2006,GUMMIDIPUNDI,. ALEXANDER.A,N,BSP,M,567,195425,156263,156263
2006,GUMMIDIPUNDI,. BATHINNAIAH .V,N,IND,M,511,195425,156263,156263
2006,GUMMIDIPUNDI,. SEKAR.K.C,N,IND,M,415,195425,156263,156263
2006,GUMMIDIPUNDI,. PARASURAMAN.R,N,TNJC,M,266,195425,156263,156263
2006,GUMMIDIPUNDI,. RAGHUPATHY.G,N,IND,M,226,195425,156263,156263
2006,GUMMIDIPUNDI,. SUNDARAMA NAIDU.T,N,IND,M,216,195425,156263,156263
2006,GUMMIDIPUNDI,. GOPAL.G,N,IND,M,178,195425,156263,156263
2006,PONNERI,. BALARAMANAN.P,W,ADMK,M,84259,248155,175234,175229
2006,PONNERI,. ANBUVANAN.V,N,DMK,M,73170,248155,175234,175229
2006,PONNERI,. ANGAMUTHU.S,N,DMDK,M,13508,248155,175234,175229
2006,PONNERI,. MANI.E,N,IND,M,1649,248155,175234,175229
2006,PONNERI,. JANAKIRAMAN.S,N,CPI(ML)(L),M,1185,248155,175234,175229
2006,PONNERI,. NATARAJAN.S,N,BSP,M,865,248155,175234,175229
2006,PONNERI,. ELUMALAI.K,N,IND,M,593,248155,175234,175229
2006,THIRUVOTTIYUR,. SAMY. K.P.P,W,DMK,M,158204,496267,341404,341402
2006,THIRUVOTTIYUR,. MOORTHY.V,N,ADMK,M,154757,496267,341404,341402
2006,THIRUVOTTIYUR,. MURUGAN. S,N,DMDK,M,21915,496267,341404,341402
2006,THIRUVOTTIYUR,. GANESAN.K,N,BJP,M,2977,496267,341404,341402
2006,THIRUVOTTIYUR,. BHUVANESWARAN.G,N,IND,M,1053,496267,341404,341402
2006,THIRUVOTTIYUR,. SHANMUGAM.T.A,N,IND,M,760,496267,341404,341402
2006,THIRUVOTTIYUR,. RAJENDIRAN. A,N,AIFB,M,603,496267,341404,341402
2006,THIRUVOTTIYUR,. SURESH. A,N,IND,M,453,496267,341404,341402
2006,THIRUVOTTIYUR,. RAJENDIRAN.N,N,IND,M,257,496267,341404,341402
2006,THIRUVOTTIYUR,. RAJENDIRAN.V.S,N,IND,M,234,496267,341404,341402
2006,THIRUVOTTIYUR,. ARUL DOSS.J,N,IND,M,189,496267,341404,341402
2006,VILLIVAKKAM,. RANGANATHAN. B,W,DMK,M,278850,941112,611251,611084
2006,VILLIVAKKAM,. KALAN. G,N,ADMK,M,248734,941112,611251,611084
2006,VILLIVAKKAM,. VELMURUGAN. G,N,DMDK,M,51892,941112,611251,611084
2006,VILLIVAKKAM,. RAVISUNDARAM.S,N,BJP,M,9202,941112,611251,611084
2006,VILLIVAKKAM,. PREMA. K,N,LKPT,F,6473,941112,611251,611084
2006,VILLIVAKKAM,. THYAGARAJAN.J,N,IND,M,2610,941112,611251,611084
2006,VILLIVAKKAM,. SATHEESH KUMAR.K.P,N,IND,M,2189,941112,611251,611084
2006,VILLIVAKKAM,. MOHAN,N,IND,M,2051,941112,611251,611084
2006,VILLIVAKKAM,. SRINIVASAN. S,N,BSP,M,1670,941112,611251,611084
2006,VILLIVAKKAM,. SATHESH KUMAR. S,N,IND,M,1651,941112,611251,611084
2006,VILLIVAKKAM,. MAHALAKSHIMI.B,N,SP,F,745,941112,611251,611084
2006,VILLIVAKKAM,. PALANIVEL. K,N,CPI(ML)(L),M,741,941112,611251,611084
2006,VILLIVAKKAM,. GANESAN.K.R,N,AIFB,M,731,941112,611251,611084
2006,VILLIVAKKAM,. VENKATESAN.N,N,LJP,M,617,941112,611251,611084
2006,VILLIVAKKAM,. JOSHI.K.A,N,IND,M,611,941112,611251,611084
2006,VILLIVAKKAM,. KUMAR.N,N,IND,M,473,941112,611251,611084
2006,VILLIVAKKAM,. BALAMURUGAN.B,N,IND,M,371,941112,611251,611084
2006,VILLIVAKKAM,. MOHANKUMAR.S.P,N,IND,M,333,941112,611251,611084
2006,VILLIVAKKAM,. KARUNAGARAN. P.V,N,IND,M,322,941112,611251,611084
2006,VILLIVAKKAM,. RAJENDRAN. C,N,IND,M,312,941112,611251,611084
2006,VILLIVAKKAM,. ASHOK.S,N,IND,M,279,941112,611251,611084
2006,VILLIVAKKAM,. GUNASEKARAN.M,N,IND,M,227,941112,611251,611084
2006,ALANDUR,". ANBARASAN, T. M",W,DMK,M,133232,431953,284421,284403
2006,ALANDUR,". VALARMATHI, B",N,ADMK,F,115322,431953,284421,284403
2006,ALANDUR,". VIJAYAKUMAR, R",N,DMDK,M,22866,431953,284421,284403
2006,ALANDUR,". RAJA, H",N,BJP,M,9298,431953,284421,284403
2006,ALANDUR,". VEMBULI, R",N,IND,M,1148,431953,284421,284403
2006,ALANDUR,". ETHAYA VENDAN, P",N,BSP,M,569,431953,284421,284403
2006,ALANDUR,". GAJENDRA KUMAR, D",N,IND,M,463,431953,284421,284403
2006,ALANDUR,". AUGUSTIN, J",N,IND,M,288,431953,284421,284403
2006,ALANDUR,". RAMESH, K",N,IND,M,247,431953,284421,284403
2006,ALANDUR,". VASANTHA KUMAR, P",N,IND,M,236,431953,284421,284403
2006,ALANDUR,". VENKATESAN, M",N,IND,M,231,431953,284421,284403
2006,ALANDUR,". MURUGAN, M",N,IND,M,140,431953,284421,284403
2006,ALANDUR,". SHANMUGAM, G",N,IND,M,131,431953,284421,284403
2006,ALANDUR,". MUNUSAMY, B",N,IND,M,127,431953,284421,284403
2006,ALANDUR,". ARUMUGAM, M",N,IND,M,105,431953,284421,284403
2006,TAMBARAM,". RAJA, S.R",W,DMK,M,269717,872877,561918,561888
2006,TAMBARAM,". SOMU ,K",N,MDMK,M,220965,872877,561918,561888
2006,TAMBARAM,". DHARMA, K",N,DMDK,M,48522,872877,561918,561888
2006,TAMBARAM,". SIVARAMAN ,V.R",N,BJP,M,13598,872877,561918,561888
2006,TAMBARAM,". VENKATESAN, M",N,IND,M,2249,872877,561918,561888
2006,TAMBARAM,". AKBAR, M",N,TNJC,M,1403,872877,561918,561888
2006,TAMBARAM,". SEKAR, V",N,SP,M,1179,872877,561918,561888
2006,TAMBARAM,". MOHAN, M",N,IND,M,729,872877,561918,561888
2006,TAMBARAM,". SALEEM, M",N,IND,M,682,872877,561918,561888
2006,TAMBARAM,". ELIZABETH RANI, P",N,IND,F,581,872877,561918,561888
2006,TAMBARAM,". RAJESH, N",N,IND,M,555,872877,561918,561888
2006,TAMBARAM,". MANIKANDAN, K",N,IND,M,427,872877,561918,561888
2006,TAMBARAM,". PAKKIRI, A",N,IND,M,392,872877,561918,561888
2006,TAMBARAM,". PALRAJ, G",N,IND,M,372,872877,561918,561888
2006,TAMBARAM,". NANDAKUMAR, P",N,IND,M,275,872877,561918,561888
2006,TAMBARAM,". KRISHNAN, M",N,IND,M,242,872877,561918,561888
2006,TIRUPPORUR,". MOORTHY, D",W,PMK,M,73328,247954,162708,162708
2006,TIRUPPORUR,". DHANAPAL, M",N,ADMK,M,63164,247954,162708,162708
2006,TIRUPPORUR,". KANNAPPAN, K",N,DMDK,M,19227,247954,162708,162708
