YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,VOTES,ELECTORS,VOTERS,VALID VOTES
1977,TIRUVALLUR,T. GOPALAN,N,INC,M,3165,109003,68704,67589
1977,TIRUVALLUR,D. ETHURASAN,N,IND,M,2792,109003,68704,67589
1977,TIRUVALLUR,P. GOPAL,N,IND,M,651,109003,68704,67589
1977,TIRUTTANI,R. SHANMUGHAM,W,ADMK,M,29070,102979,67645,66547
1977,TIRUTTANI,A.B. RAMACHANDRAN,N,DMK,M,18754,102979,67645,66547
1977,TIRUTTANI,C. SUBBARAYALU,N,JNP,M,13540,102979,67645,66547
1977,TIRUTTANI,D.S. VARADARAJ,N,INC,M,2236,102979,67645,66547
1977,TIRUTTANI,R. NARAYANADU ALIAS NARAYANADOSS,N,IND,M,1788,102979,67645,66547
1977,TIRUTTANI,C. RADHAKRISHNA REDDY,N,IND,M,808,102979,67645,66547
1977,TIRUTTANI,DHARMALINGA MUDALIAR,N,IND,M,351,102979,67645,66547
1977,PALLIPET,ENKAMBARA REDDY,W,INC,M,23480,110571,70972,69830
1977,PALLIPET,K.M. BALARAMAN,N,ADMK,M,19194,110571,70972,69830
1977,PALLIPET,N.K.S. GANESAN,N,DMK,M,17252,110571,70972,69830
1977,PALLIPET,A. ASWATHA,N,JNP,M,7195,110571,70972,69830
1977,PALLIPET,Y. MUNUSWAMY,N,IND,M,2449,110571,70972,69830
1977,PALLIPET,C. RAJAGOPAL,N,IND,M,260,110571,70972,69830
1977,ARKONAM,V.K. RAJU,W,ADMK,M,24630,119208,74384,73525
1977,ARKONAM,A. KANNAYIRAM,N,DMK,M,17041,119208,74384,73525
1977,ARKONAM,A. JAYARAMAN,N,JNP,M,15503,119208,74384,73525
1977,ARKONAM,G. JAYARAJ,N,INC,M,13893,119208,74384,73525
1977,ARKONAM,V. BALRAJ,N,IND,M,1342,119208,74384,73525
1977,ARKONAM,K. SUBRAMANIAM,N,IND,M,1116,119208,74384,73525
1977,SHOLINGHUR,S.J. RAMASWAMY,W,ADMK,M,25997,112141,68973,67995
1977,SHOLINGHUR,K. MURTHI,N,DMK,M,20348,112141,68973,67995
1977,SHOLINGHUR,C. RAJENDRAN,N,INC,M,9393,112141,68973,67995
1977,SHOLINGHUR,S.S. SUNDARARAMAN,N,JNP,M,9266,112141,68973,67995
1977,SHOLINGHUR,S. THIYAGARAJAN,N,IND,M,1420,112141,68973,67995
1977,SHOLINGHUR,A. KANTHAPPAN,N,IND,M,919,112141,68973,67995
1977,SHOLINGHUR,G. MUNISAMY,N,IND,M,652,112141,68973,67995
1977,RANIPET,DURAIMURUGAN,W,DMK,M,31940,118555,74645,73377
1977,RANIPET,WAHAB K.A.,N,IND,M,16643,118555,74645,73377
1977,RANIPET,A. SAMPATH NARASIMHAN,N,INC,M,14838,118555,74645,73377
1977,RANIPET,ABDUL GAFFOR,N,JNP,M,7584,118555,74645,73377
1977,RANIPET,M.A.K. SIDDIQUI,N,IND,M,1253,118555,74645,73377
1977,RANIPET,D. ARUMUGAM,N,IND,M,862,118555,74645,73377
1977,RANIPET,S.S. SUNDARARAMAN,N,IND,M,257,118555,74645,73377
1977,ARCOT,K.J. UYYAKONDAN,W,ADMK,M,27193,108773,70141,69203
1977,ARCOT,N.R. ETHIRAJULU,N,JNP,M,16614,108773,70141,69203
1977,ARCOT,P. JAYAVELU,N,DMK,M,16293,108773,70141,69203
1977,ARCOT,K.R. MUNIRATHINAM,N,INC,M,6401,108773,70141,69203
1977,ARCOT,M. PARAMESHWARAN,N,IND,M,2702,108773,70141,69203
1977,KATPADI,M.A. JAYAVELU,W,ADMK,M,26873,113689,71307,70389
1977,KATPADI,SAMBASIVAM,N,DMK,M,22183,113689,71307,70389
1977,KATPADI,K.P. NAVAKOTI,N,JNP,M,15683,113689,71307,70389
1977,KATPADI,V.N.RATHINAM,N,INC,M,3114,113689,71307,70389
1977,KATPADI,P. NATARAJAN,N,IND,M,1112,113689,71307,70389
1977,KATPADI,RAMASAMY ALIAS SHOZHAN,N,IND,M,878,113689,71307,70389
1977,KATPADI,K. GOVINDARAJI,N,IND,M,546,113689,71307,70389
1977,GUDIYATHAM,V.K. KOTHANDARAMAN,W,CPM,M,20590,106905,70693,69692
1977,GUDIYATHAM,SOUNDARARAJULU NAIDU,N,JNP,M,18046,106905,70693,69692
1977,GUDIYATHAM,R. GOVINDASAMY,N,INC,M,15753,106905,70693,69692
1977,GUDIYATHAM,K.G. MUNIYAPPAN,N,DMK,M,12224,106905,70693,69692
1977,GUDIYATHAM,K. MUNASAMY CHOUDARY,N,IND,M,1564,106905,70693,69692
1977,GUDIYATHAM,D. RANGANATHAN,N,IND,M,879,106905,70693,69692
1977,GUDIYATHAM,P.S. GHANESAN,N,IND,M,636,106905,70693,69692
1977,PERNAMBUT,I. TAMILARSAN,W,ADMK,M,24536,103535,67013,65939
1977,PERNAMBUT,P. RAJAGOPAL,N,JNP,M,20873,103535,67013,65939
1977,PERNAMBUT,V. GOVINDAN,N,DMK,M,15862,103535,67013,65939
1977,PERNAMBUT,R.P. ULAGANAMBI,N,INC,M,3628,103535,67013,65939
1977,PERNAMBUT,K. SAMAN,N,IND,M,1040,103535,67013,65939
1977,VANIAYAMBADI,M. ABDUL LATHEEF,W,IND,M,26620,109540,62983,62108
1977,VANIAYAMBADI,R.SAMPANGHI,N,DMK,M,17886,109540,62983,62108
1977,VANIAYAMBADI,ABDUL WAHID,N,JNP,M,10323,109540,62983,62108
1977,VANIAYAMBADI,A. VENKATESAN,N,INC,M,5698,109540,62983,62108
1977,VANIAYAMBADI,N.K. ARUMUGAM,N,IND,M,1136,109540,62983,62108
1977,VANIAYAMBADI,P. SAYEED AHMED,N,IND,M,357,109540,62983,62108
1977,VANIAYAMBADI,K. MD. MUSTAFA,N,IND,M,88,109540,62983,62108
1977,NATRAMPALLI,T. AMBAZHAGAN,W,ADMK,M,31015,117533,70778,69800
1977,NATRAMPALLI,M. MARAPPAN,N,DMK,M,14960,117533,70778,69800
1977,NATRAMPALLI,R.V. LAKSHMIPATHY GOUNDER,N,JNP,M,14294,117533,70778,69800
1977,NATRAMPALLI,T.M. KANDASAMY GOUNDER,N,INC,M,6161,117533,70778,69800
1977,NATRAMPALLI,L.K. KARIBEERA GOUNDER,N,IND,M,1432,117533,70778,69800
1977,NATRAMPALLI,N. KRISHNAN,N,IND,M,788,117533,70778,69800
1977,NATRAMPALLI,M. RAMASWAMI,N,IND,M,694,117533,70778,69800
1977,NATRAMPALLI,S.S. SINGARAVELU,N,IND,M,456,117533,70778,69800
1977,TIRUPPATTUR,B.SUNDARAM,W,DMK,M,19855,118361,73877,72761
1977,TIRUPPATTUR,K. JAYARAMAN,N,ADMK,M,18857,118361,73877,72761
1977,TIRUPPATTUR,T.A. THATHA CHETTIAR,N,INC,M,16225,118361,73877,72761
1977,TIRUPPATTUR,N. DAMODARAN,N,JNP,M,13786,118361,73877,72761
1977,TIRUPPATTUR,C. RAJI,N,IND,M,2194,118361,73877,72761
1977,TIRUPPATTUR,T.C. THANGARAJ,N,IND,M,1641,118361,73877,72761
1977,TIRUPPATTUR,R. JANAKIRAMAN,N,IND,M,203,118361,73877,72761
1977,CHENGAM,T. SWAMIKANNU,W,ADMK,M,22789,96111,49928,49158
1977,CHENGAM,N. POOSANAR,N,DMK,M,11877,96111,49928,49158
1977,CHENGAM,P. ANBALAGAN,N,JNP,M,8094,96111,49928,49158
1977,CHENGAM,D. RAJA,N,CPI,M,4492,96111,49928,49158
1977,CHENGAM,P. DHANAPAL,N,IND,M,1478,96111,49928,49158
1977,CHENGAM,A. JAYA ARUMUGAM,N,IND,F,317,96111,49928,49158
1977,CHENGAM,K.V. ALLIMUTHU,N,IND,M,111,96111,49928,49158
1977,THANDARAMBATTU,D. VENUGOPAL,W,DMK,M,28605,107350,76787,75263
1977,THANDARAMBATTU,A. RAMALINGAM,N,ADMK,M,21661,107350,76787,75263
1977,THANDARAMBATTU,M.A. PONNUSAMV REDDY,N,INC,M,18933,107350,76787,75263
1977,THANDARAMBATTU,K. MUNUSAMY KANDAR,N,JNP,M,6064,107350,76787,75263
1977,TIRUVANNAMALAI,P.U. SHANMUGAM,W,DMK,M,27148,117397,85629,84248
1977,TIRUVANNAMALAI,D. PATTUSWAMY,N,INC,M,25786,117397,85629,84248
1977,TIRUVANNAMALAI,K.R. VENKATESAN,N,ADMK,M,20525,117397,85629,84248
1977,TIRUVANNAMALAI,P. THANDAVARAYAN,N,JNP,M,8689,117397,85629,84248
1977,TIRUVANNAMALAI,A.R. SUGUNAPANDIAN,N,IND,M,2100,117397,85629,84248
1977,KALASAPAKKAM,P.S. THIRUVENGADAM,W,DMK,M,26841,114750,77184,75851
1977,KALASAPAKKAM,S. SUNDARESA UDAYAR,N,ADMK,M,25298,114750,77184,75851
1977,KALASAPAKKAM,A. MANNANKATTI KANDAR,N,INC,M,16893,114750,77184,75851
1977,KALASAPAKKAM,G. RAJAKUMAR,N,JNP,M,5591,114750,77184,75851
1977,KALASAPAKKAM,N.C. MARIMUTHU,N,IND,M,1228,114750,77184,75851
1977,POLUR,K.J. SUBRAMANIAN,W,ADMK,M,24631,107103,66649,65135
1977,POLUR,S. MURUGAIYAN,N,DMK,M,21902,107103,66649,65135
1977,POLUR,T.M. SUBRAMANIAN,N,JNP,M,11279,107103,66649,65135
1977,POLUR,S.M. ANNAMALAI,N,INC,M,6373,107103,66649,65135
1977,POLUR,A.P. RAMACHANDRAN,N,IND,M,950,107103,66649,65135
1977,ANAICUT,R. MARGABANDHU,W,ADMK,M,32731,110756,68272,67104
1977,ANAICUT,P.M. VASUDEVA REDDIAR,N,JNP,M,14146,110756,68272,67104
1977,ANAICUT,A.M. RAMALINGAM,N,DMK,M,13985,110756,68272,67104
1977,ANAICUT,T.K. VENKATESAN,N,INC,M,4427,110756,68272,67104
1977,ANAICUT,M. MOORTHY,N,IND,M,1091,110756,68272,67104
1977,ANAICUT,C. JAYAPALAN,N,IND,M,400,110756,68272,67104
1977,ANAICUT,S. THANGAVELU,N,IND,M,324,110756,68272,67104
1977,VELLORE,A.K. RANGANATHAN,W,ADMK,M,26590,130154,88017,87258
1977,VELLORE,A.K. LALALAJPATHY,N,JNP,M,25758,130154,88017,87258
1977,VELLORE,V.M. DEVARAJ,N,DMK,M,21229,130154,88017,87258
1977,VELLORE,V. DAKSHINAMOORTHY,N,INC,M,12043,130154,88017,87258
1977,VELLORE,G. MOORTHV,N,IND,M,1064,130154,88017,87258
1977,VELLORE,M.S. TAJ MAHAMED,N,IND,M,306,130154,88017,87258
1977,VELLORE,Y. DANIEL CAPTAIN,N,IND,M,268,130154,88017,87258
1977,ARNI,V. ARJUNAN,W,ADMK,M,33925,111994,83198,81799
1977,ARNI,E. SELYARASU,N,DMK,M,24703,111994,83198,81799
1977,ARNI,M. THELLUR DHARUMARASAN,N,JNP,M,19448,111994,83198,81799
1977,ARNI,R. SHANMUGAM,N,INC,M,2831,111994,83198,81799
1977,ARNI,M.A. KHADER,N,IND,M,892,111994,83198,81799
