YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,VOTES,ELECTORS,VOTERS,VALID VOTES
1989,ANNA NAGAR,"KUTTIAPPAN, A.",N,IND,M,87,223765,144459,142965
1989,ANNA NAGAR,"NANDAKUMAR, R.",N,IND,M,80,223765,144459,142965
1989,ANNA NAGAR,"KARUNAKARAN, K.",N,IND,M,74,223765,144459,142965
1989,ANNA NAGAR,"MOHAMED HANIFFA, A.",N,IND,M,65,223765,144459,142965
1989,ANNA NAGAR,"VAIDYANATHAN, K.S.",N,IND,M,60,223765,144459,142965
1989,ANNA NAGAR,"RAJENDRAN, V.",N,IND,M,59,223765,144459,142965
1989,ANNA NAGAR,"RADHAKRISHNAN, G.",N,IND,M,57,223765,144459,142965
1989,ANNA NAGAR,"NAGARATHINAM, J.",N,IND,F,51,223765,144459,142965
1989,ANNA NAGAR,"GOVIDAN, K.",N,IND,M,48,223765,144459,142965
1989,ANNA NAGAR,"MANI, R.S.",N,IND,M,38,223765,144459,142965
1989,ANNA NAGAR,"KOLAPPA, C.R.",N,IND,M,38,223765,144459,142965
1989,ANNA NAGAR,"NARAYANA MOORTHY, N.",N,IND,M,35,223765,144459,142965
1989,ANNA NAGAR,"KOTHANDAN, M.",N,IND,M,27,223765,144459,142965
1989,THEAGARAYA NAGAR,"GANESAN, S.A.",W,DMK,M,49772,178867,116824,115667
1989,THEAGARAYA NAGAR,"SOUIRAJAN, K.",N,INC,M,27668,178867,116824,115667
1989,THEAGARAYA NAGAR,"BALASUBRAMAINAN, V.",N,ADMK,M,24920,178867,116824,115667
1989,THEAGARAYA NAGAR,JEPPIAAR,N,ADMK,M,8268,178867,116824,115667
1989,THEAGARAYA NAGAR,"NITHYANANDAM, M.S.",N,BJP,M,1517,178867,116824,115667
1989,THEAGARAYA NAGAR,"MANICKAM, N.",N,IND,M,821,178867,116824,115667
1989,THEAGARAYA NAGAR,"KITTAPPAN, A.",N,IND,M,663,178867,116824,115667
1989,THEAGARAYA NAGAR,"PARTHASARATHY, G. ALIAS P. SARATHY",N,ICS(SCS),M,417,178867,116824,115667
1989,THEAGARAYA NAGAR,"SEKAR, K.",N,IND,M,303,178867,116824,115667
1989,THEAGARAYA NAGAR,"DESINGH, M.",N,IND,M,292,178867,116824,115667
1989,THEAGARAYA NAGAR,"SUBBARAYALU, S.",N,IND,M,139,178867,116824,115667
1989,THEAGARAYA NAGAR,"RAMANUJAM, A.",N,IND,M,106,178867,116824,115667
1989,THEAGARAYA NAGAR,"SARGUNAM, C.",N,IND,M,94,178867,116824,115667
1989,THEAGARAYA NAGAR,"PATTABI, R.",N,IND,M,76,178867,116824,115667
1989,THEAGARAYA NAGAR,GIRIPATHY ALIAS KILNAMAKKARAR GRIDATHI,N,IND,M,64,178867,116824,115667
1989,THEAGARAYA NAGAR,"PANNEERSELVAM, M",N,IND,M,61,178867,116824,115667
1989,THEAGARAYA NAGAR,"CHOKKALINGAM, S.S.",N,IND,M,55,178867,116824,115667
1989,THEAGARAYA NAGAR,JANE VASEEKARAN,N,IND,F,51,178867,116824,115667
1989,THEAGARAYA NAGAR,"RAMALINGAM, M.",N,IND,M,49,178867,116824,115667
1989,THEAGARAYA NAGAR,"KRISHNAN, P.M.",N,IND,M,46,178867,116824,115667
1989,THEAGARAYA NAGAR,"JAGANATHAN, G.",N,IND,M,43,178867,116824,115667
1989,THEAGARAYA NAGAR,"RAMAKRISHNAN, K.P.",N,IND,M,39,178867,116824,115667
1989,THEAGARAYA NAGAR,"JAGANNATHAN, E.",N,IND,M,37,178867,116824,115667
1989,THEAGARAYA NAGAR,"RAJAGOPAL, R.",N,IND,M,35,178867,116824,115667
1989,THEAGARAYA NAGAR,"DURAI VARADARAJAN, R.",N,IND,M,33,178867,116824,115667
1989,THEAGARAYA NAGAR,"VIJAYAKUMAR, P.S",N,IND,M,32,178867,116824,115667
1989,THEAGARAYA NAGAR,"CHELLANMANI, C.",N,IND,M,27,178867,116824,115667
1989,THEAGARAYA NAGAR,"LAKSHMANAN, M.",N,IND,M,20,178867,116824,115667
1989,THEAGARAYA NAGAR,"SELVARAYAN, T.P.",N,IND,M,19,178867,116824,115667
1989,THOUSAND LIGHTS,"STALIN, M.K.",W,DMK,M,50818,150057,101758,100448
1989,THOUSAND LIGHTS,"THAMBIDURAI, S.S.R.",N,ADMK,M,30184,150057,101758,100448
1989,THOUSAND LIGHTS,MOHAMED EHIYA,N,MUL,M,10349,150057,101758,100448
1989,THOUSAND LIGHTS,"SYED FASIUDDIN, G.M.",N,ADMK,M,6616,150057,101758,100448
1989,THOUSAND LIGHTS,ALI FITHRATH,N,IND,M,478,150057,101758,100448
1989,THOUSAND LIGHTS,NEWS ANUDAN.,N,IND,M,471,150057,101758,100448
1989,THOUSAND LIGHTS,"DEVARAJAN, G.",N,IND,M,355,150057,101758,100448
1989,THOUSAND LIGHTS,"KRISHNAN, R.",N,IND,M,181,150057,101758,100448
1989,THOUSAND LIGHTS,"VEERARAHGHAVAN,P.",N,IND,M,146,150057,101758,100448
1989,THOUSAND LIGHTS,PARTHASARATHY,N,IND,M,134,150057,101758,100448
1989,THOUSAND LIGHTS,LINGESAN,N,IND,M,122,150057,101758,100448
1989,THOUSAND LIGHTS,"KIRUBAKARAN, I.",N,IND,M,114,150057,101758,100448
1989,THOUSAND LIGHTS,"ELANGOVAN, A",N,IND,M,104,150057,101758,100448
1989,THOUSAND LIGHTS,MOHAMED ISMAIL,N,IND,M,99,150057,101758,100448
1989,THOUSAND LIGHTS,"VENIGOPALE, B.",N,IND,M,87,150057,101758,100448
1989,THOUSAND LIGHTS,"DHARAMARAJ, S.",N,IND,M,78,150057,101758,100448
1989,THOUSAND LIGHTS,"MANOHARAN, K.S.",N,IND,M,56,150057,101758,100448
1989,THOUSAND LIGHTS,MANTIRAMURTHY,N,IND,M,56,150057,101758,100448
1989,CHEPAUK,"LATHEEF, M.A.",W,DMK,M,33104,98546,66894,65925
1989,CHEPAUK,"HIDAYATHULLA, S.M.",N,INC,M,14751,98546,66894,65925
1989,CHEPAUK,"KRISHNAMOORTHY, A.V.",N,ADMK,M,12665,98546,66894,65925
1989,CHEPAUK,KONDAL KESAVA RAO ALIAS KONDAL DASSENK.,N,IND,M,3805,98546,66894,65925
1989,CHEPAUK,"JANASTHNAN, T.R.",N,ICJ(BG),M,418,98546,66894,65925
1989,CHEPAUK,KASI SAH T.G.,N,IND,M,138,98546,66894,65925
1989,CHEPAUK,"VENKARATAMAN, S.",N,IND,M,130,98546,66894,65925
1989,CHEPAUK,"MOHAMED ISMAIL, N.",N,IND,M,104,98546,66894,65925
1989,CHEPAUK,"THIRUNAVUKKARASU, R.",N,IND,M,103,98546,66894,65925
1989,CHEPAUK,"AMIRUDDIN, A.",N,IND,M,102,98546,66894,65925
1989,CHEPAUK,"VENKATASUBRAMANIAN, ALIAS MANIAN, K.",N,IND,M,100,98546,66894,65925
1989,CHEPAUK,"BASKARAN, A.",N,IND,M,90,98546,66894,65925
1989,CHEPAUK,KANNAMAL ARUMUGAM,N,IND,F,74,98546,66894,65925
1989,CHEPAUK,AZHGUMANI R.,N,IND,M,68,98546,66894,65925
1989,CHEPAUK,"RAJASEKARANALIAS BABU, V.J.",N,IND,M,63,98546,66894,65925
1989,CHEPAUK,"SUNDARAM, C.P.",N,IND,M,52,98546,66894,65925
1989,CHEPAUK,KALIVAPPANALIAS M.G.R. DASANA.G.,N,IND,M,35,98546,66894,65925
1989,CHEPAUK,"BAKTHAN, V.",N,IND,M,32,98546,66894,65925
1989,CHEPAUK,"SURESH, M.",N,IND,M,25,98546,66894,65925
1989,CHEPAUK,"PEER MOHAMED, A.K.",N,IND,M,25,98546,66894,65925
1989,CHEPAUK,"LAIKATH ALI, K.",N,IND,M,21,98546,66894,65925
1989,CHEPAUK,"PANDIAN, K.",N,IND,M,20,98546,66894,65925
1989,TRIPLICANE,NANJIL K. MANOHARAN,W,DMK,M,36414,115258,80589,79401
1989,TRIPLICANE,"HANDE, H.V.",N,ADMK,M,26442,115258,80589,79401
1989,TRIPLICANE,RAMA DEVI B.,N,INC,F,12531,115258,80589,79401
1989,TRIPLICANE,"GAJANATHAN, M.",N,IND,M,2878,115258,80589,79401
1989,TRIPLICANE,MOHAMAD ALI HUSSAIN,N,IND,M,220,115258,80589,79401
1989,TRIPLICANE,"MOHIDEEN, M.A.",N,IND,M,152,115258,80589,79401
1989,TRIPLICANE,JAINUDDIN,N,ICJ(BG),M,142,115258,80589,79401
1989,TRIPLICANE,MOHAMED YOUSUP,N,IND,M,83,115258,80589,79401
1989,TRIPLICANE,"RAMAKRISHNAN, B.",N,IND,M,83,115258,80589,79401
1989,TRIPLICANE,"PANNEENSELVAM, S.D.",N,IND,M,81,115258,80589,79401
1989,TRIPLICANE,"MARAGATHAVALLI, G.",N,IND,F,76,115258,80589,79401
1989,TRIPLICANE,JAYALAKSHMI,N,IND,F,71,115258,80589,79401
1989,TRIPLICANE,KUMAR D.S.,N,IND,M,67,115258,80589,79401
1989,TRIPLICANE,"PANNERSELVAM, K.P.",N,IND,M,67,115258,80589,79401
1989,TRIPLICANE,"ANDAMUTHU, V.A.",N,IND,M,48,115258,80589,79401
1989,TRIPLICANE,"THANGAPPA, A.",N,IND,M,46,115258,80589,79401
1989,MYLAPORE,"GANAPATHY, N.",W,DMK,M,48461,173258,120361,118538
1989,MYLAPORE,SAROJINIVARADAPPAN,N,ADMK,F,30266,173258,120361,118538
1989,MYLAPORE,"VISWANATHAN, S.K.",N,ADMK,M,27764,173258,120361,118538
1989,MYLAPORE,"BALAN, M.K.",N,IND,M,6554,173258,120361,118538
1989,MYLAPORE,"JEBAMANI, R.",N,IND,M,2575,173258,120361,118538
1989,MYLAPORE,"SHEKAR, S. VE.",N,IND,M,1018,173258,120361,118538
1989,MYLAPORE,"NEDUNCHEZHIYAN, V.R.",N,IND,M,596,173258,120361,118538
1989,MYLAPORE,"DHANASEKAR, P.",N,IND,M,433,173258,120361,118538
1989,MYLAPORE,"GAJENDRAN, B.",N,IND,M,127,173258,120361,118538
1989,MYLAPORE,"SAMMALAR (ALIAS) SEKAR, E.",N,IND,M,116,173258,120361,118538
1989,MYLAPORE,BALANR.,N,IND,M,110,173258,120361,118538
1989,MYLAPORE,KANNUTHAL,N,IND,M,99,173258,120361,118538
1989,MYLAPORE,"RAMESH, C.R.",N,IND,M,97,173258,120361,118538
1989,MYLAPORE,PATTABIRAMAN,N,IND,M,72,173258,120361,118538
1989,MYLAPORE,ISAC. D.,N,IND,M,70,173258,120361,118538
1989,MYLAPORE,"NARAYANASAMY, M.",N,IND,M,66,173258,120361,118538
1989,MYLAPORE,"CHANDRA, SELVI",N,IND,M,41,173258,120361,118538
1989,MYLAPORE,"DAYALAN, E.",N,IND,M,25,173258,120361,118538
1989,MYLAPORE,"VENKATESAN, V.",N,IND,M,25,173258,120361,118538
1989,MYLAPORE,"ALBERT, V.",N,IND,M,23,173258,120361,118538
1989,SAIDAPET,R.S. SRIDHAR,W,DMK,M,57767,188305,124484,122784
1989,SAIDAPET,SAIDAI S. DURASMAY,N,ADMK,M,25178,188305,124484,122784
1989,SAIDAPET,S.M. KRISHNAN,N,INC,M,18551,188305,124484,122784
1989,SAIDAPET,V.J.M. CHARLES,N,ADMK,M,16912,188305,124484,122784
1989,SAIDAPET,K. PANCHATCHARAM,N,IND,M,947,188305,124484,122784
1989,SAIDAPET,SADAI V. MUTHU,N,IND,M,919,188305,124484,122784
1989,SAIDAPET,K. RAMACHANDRAN(MADHAVAI),N,IND,M,577,188305,124484,122784
1989,SAIDAPET,C. UMAPATHI,N,IND,M,233,188305,124484,122784
1989,SAIDAPET,V. PACHAIAPPA NAIKER,N,IND,M,231,188305,124484,122784
1989,SAIDAPET,M.S. ARUMANI,N,IND,M,148,188305,124484,122784
1989,SAIDAPET,EKKAI A. MUNUSAMY,N,IND,M,136,188305,124484,122784
1989,SAIDAPET,"B, MADHAVAN",N,IND,M,128,188305,124484,122784
1989,SAIDAPET,P. ARUMUGHAM,N,IND,M,114,188305,124484,122784
1989,SAIDAPET,R.S. PANDIAN(SENDUR PANDIAN),N,IND,M,88,188305,124484,122784
1989,SAIDAPET,G.S. BASKARAN,N,IND,M,80,188305,124484,122784
1989,SAIDAPET,MAHAVEERCHAND BORA,N,IND,M,78,188305,124484,122784
1989,SAIDAPET,E. MUNUSAMY,N,IND,M,75,188305,124484,122784
1989,SAIDAPET,SAIDAI E. MANICKAM,N,IND,M,75,188305,124484,122784
1989,SAIDAPET,K. VEERAMANI,N,IND,M,69,188305,124484,122784
1989,SAIDAPET,S. JAGADEESAN,N,IND,M,68,188305,124484,122784
1989,SAIDAPET,K. DAMODARAN(MAMBALAM),N,IND,M,63,188305,124484,122784
1989,SAIDAPET,N.P. SADAGOPAN,N,IND,M,56,188305,124484,122784
1989,SAIDAPET,A.V. GOPAL,N,IND,M,53,188305,124484,122784
1989,SAIDAPET,VIMALA KRISHNAMOORTHY,N,IND,F,51,188305,124484,122784
1989,SAIDAPET,J. BOOMINATHAN,N,IND,M,47,188305,124484,122784
1989,SAIDAPET,E. KARUNANIDHI,N,IND,M,45,188305,124484,122784
1989,SAIDAPET,R. MUTHU KRISHNAN,N,IND,M,34,188305,124484,122784
1989,SAIDAPET,V.P.R. RAMESH,N,IND,M,32,188305,124484,122784
1989,SAIDAPET,M. GNANAPANDITHAN,N,IND,M,29,188305,124484,122784
1989,GUMMIDIPUNDI,"VENU, K.",W,DMK,M,36803,151862,100774,98590
1989,GUMMIDIPUNDI,"GOPAL, K.",N,ADMK,M,33273,151862,100774,98590
1989,GUMMIDIPUNDI,"DHASARATHAN, C.R.",N,INC,M,13420,151862,100774,98590
